region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long,in_the_box,in_shapefile,in_reg
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313,tha tum,15.3094,103.65111,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, chom phra,15.14356,103.57881,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, samrong thap,15.0398,103.94089,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, sikhoraphum,14.94753,103.7831,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, sangkha,14.57051,103.83911,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, muang surin  ,14.88181,103.49364,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313,surin ,14.83333,103.75,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0539-THA,2000,0539,Natural,Meteorological,Storm,Tropical cyclone,NA,Kaemi,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2000,8,21,2000,8,21,2,NA,41219,NA,41219,NA,NA,NA,67.355758979313, ubon ratchathani ,15.23844,104.84866,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0401-THA,2000,0401,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2000,6,21,2000,6,21,NA,NA,2500,NA,2500,NA,NA,NA,67.355758979313,muang chiang rai,19.90858,99.8325,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0401-THA,2000,0401,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2000,6,21,2000,6,21,NA,NA,2500,NA,2500,NA,NA,NA,67.355758979313, mae chan  ,20.14675,99.85256,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0401-THA,2000,0401,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2000,6,21,2000,6,21,NA,NA,2500,NA,2500,NA,NA,NA,67.355758979313,chiang rai ,19.90858,99.8325,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0401-THA,2000,0401,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2000,6,21,2000,6,21,NA,NA,2500,NA,2500,NA,NA,NA,67.355758979313,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313,phan,19.5745,99.77299,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, muang chiang rai,19.90858,99.8325,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, khun tan  ,19.86481,100.28731,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313,chiang ria ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, loei,17.49052,101.72749,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, udon thani,17.41567,102.78589,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, nakhon phanom,17.41081,104.77856,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, sakon nakhon,17.16116,104.14725,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, kalasin,16.43281,103.50658,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, maha sarakham,16.18483,103.30067,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, roi et,16.0567,103.65309,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, surin,14.83333,103.75,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, buriram,14.99433,103.10392,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, si saket,15.11481,104.32938,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, yasothon,15.85,104.28333,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, amnat charoen,15.85851,104.62883,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2000-0446-THA,2000,0446,Natural,Hydrological,Flood,NA,NA,NA,SigDis,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,2050,Km2,NA,NA,NA,NA,2000,7,NA,2000,7,NA,47,NA,2500000,NA,2500000,NA,NA,51050,67.355758979313, ubon ratchathani ,15.23844,104.84866,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0176-THA,2001,0176,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,19750,Km2,NA,NA,NA,NA,2001,5,4,2001,5,5,83,30,NA,4100,4130,NA,NA,4000,69.259339950271,phrae,18.14589,100.14103,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0176-THA,2001,0176,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,19750,Km2,NA,NA,NA,NA,2001,5,4,2001,5,5,83,30,NA,4100,4130,NA,NA,4000,69.259339950271, sukhothai,17.00778,99.823,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0176-THA,2001,0176,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,19750,Km2,NA,NA,NA,NA,2001,5,4,2001,5,5,83,30,NA,4100,4130,NA,NA,4000,69.259339950271, lampang ,18.29232,99.49277,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0505-MYS,2001,0505,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,8,19,2001,8,19,NA,NA,10000,NA,10000,NA,NA,NA,69.259339950271,teluk ipil area ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,2001-0505-MYS,2001,0505,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,8,19,2001,8,19,NA,NA,10000,NA,10000,NA,NA,NA,69.259339950271,seberang perai selatan ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,2001-0505-MYS,2001,0505,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,8,19,2001,8,19,NA,NA,10000,NA,10000,NA,NA,NA,69.259339950271, pulau pinang ,5.37677,100.25848,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0505-MYS,2001,0505,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,8,19,2001,8,19,NA,NA,10000,NA,10000,NA,NA,NA,69.259339950271,,3.1412,101.68653,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0693-MYS,2001,0693,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,22940,Km2,NA,NA,NA,"Pahang, Galas, Lebir, Kelantan, Kemaman, Dungun, Berang Kertih",2001,12,22,2002,1,3,11,NA,18000,NA,18000,NA,NA,NA,69.259339950271,pahang,3.5,102.75,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0693-MYS,2001,0693,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,22940,Km2,NA,NA,NA,"Pahang, Galas, Lebir, Kelantan, Kemaman, Dungun, Berang Kertih",2001,12,22,2002,1,3,11,NA,18000,NA,18000,NA,NA,NA,69.259339950271, kelantan,6.12361,102.24333,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0693-MYS,2001,0693,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,22940,Km2,NA,NA,NA,"Pahang, Galas, Lebir, Kelantan, Kemaman, Dungun, Berang Kertih",2001,12,22,2002,1,3,11,NA,18000,NA,18000,NA,NA,NA,69.259339950271, terengganu ,5.3302,103.1408,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271,inanam borough ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271,kota kinabalu ,5.9749,116.0724,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271, sabah ,5.5,117,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271,,3.1412,101.68653,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271, beaufort,5.3473,115.7455,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271, papar,5.73333,115.93333,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271, penampang,5.9084,116.1098,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271, tuaran  ,6.1774,116.2314,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271,sabah ,5.5,117,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,2001-0600-MYS,2001,0600,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,NA,2001,10,NA,NA,NA,5000,NA,5000,NA,NA,NA,69.259339950271,,3.1412,101.68653,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0649-MYS,2001,0649,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,10,30,2001,10,30,NA,NA,200,NA,200,NA,NA,NA,69.259339950271,kuala lumpur ,3.1412,101.68653,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,2001-0308-THA,2001,0308,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,5,4,2001,5,4,33,NA,4510,630,5140,NA,NA,NA,69.259339950271,wang chin  ,17.86667,99.6499,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0308-THA,2001,0308,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,5,4,2001,5,4,33,NA,4510,630,5140,NA,NA,NA,69.259339950271,phrae ,18.14589,100.14103,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0308-THA,2001,0308,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,5,4,2001,5,4,33,NA,4510,630,5140,NA,NA,NA,69.259339950271,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271,nam kor  ,17.56503,98.12711,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271,lom sak ,16.77983,101.24225,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, phetchabun ,16.41904,101.16056,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, udon thani,17.41567,102.78589,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, chiang mai,18.79038,98.98468,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, chiang rai,19.90858,99.8325,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, lamphun,18.58054,99.00745,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, nong khai,17.87847,102.742,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, phrae,18.14589,100.14103,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0450-THA,2001,0450,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,Brief torrential rain,NA,NA,Yes,NA,NA,25,4160,Km2,NA,NA,NA,NA,2001,8,8,2001,9,6,104,109,450000,NA,450109,NA,NA,24500,69.259339950271, nan ,18.78378,100.77899,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0479-THA,2001,0479,Natural,Hydrological,Flood,Flash flood,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,6,27,2001,6,27,NA,NA,1000,NA,1000,NA,NA,NA,69.259339950271,ranong ,9.96583,98.63476,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,2001-0187-THA,2001,0187,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2001,3,11,2001,3,11,2,NA,6000,NA,6000,NA,NA,NA,69.259339950271,pathiu  ,10.81008,99.33938,FALSE,FALSE,FALSE
