Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1969-0049-NCL,1969,0049,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Colleen,New Caledonia,NCL,Melanesia,Oceania,Near Ouvea Is.,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1969,2,2,1969,2,2,NA,NA,NA,NA,NA,NA,NA,3000,14.3486278167258,NA,NA,NA,NA,ouvea is.,FALSE,NA,NA
1969-0100-NER,1969,0100,NA,Natural,Biological,Epidemic,Viral disease,NA,Yellow fever,Niger (the),NER,Western Africa,Africa,Southern & Western border,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1969,10,NA,1969,10,NA,2,NA,5,NA,5,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,southern & western border,FALSE,NA,NA
1969-0101-NGA,1969,0101,NA,Natural,Biological,Epidemic,Viral disease,NA,Yellow fever,Nigeria,NGA,Western Africa,Africa,Plateau Province and Adj.,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1969,10,NA,1969,10,NA,2000,NA,80000,NA,80000,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,plateau,FALSE,9.92849,8.89212
1969-0101-NGA,1969,0101,NA,Natural,Biological,Epidemic,Viral disease,NA,Yellow fever,Nigeria,NGA,Western Africa,Africa,Plateau Province and Adj.,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1969,10,NA,1969,10,NA,2000,NA,80000,NA,80000,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,adj.,FALSE,NA,NA
1969-0098-PER,1969,0098,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Peru,PER,South America,Americas,"Huancayo, Pariach",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-11.841,-75.051,00:48,NA,1969,10,1,1969,10,1,150,216,3000,NA,3216,NA,NA,5000,14.3486278167258,NA,NA,NA,NA,huancayo,FALSE,-12.06513,-75.20486
1969-0098-PER,1969,0098,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Peru,PER,South America,Americas,"Huancayo, Pariach",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-11.841,-75.051,00:48,NA,1969,10,1,1969,10,1,150,216,3000,NA,3216,NA,NA,5000,14.3486278167258,NA,NA,NA,NA,pariach,FALSE,NA,NA
1969-0080-PHL,1969,0080,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Viola,Philippines (the),PHL,South-Eastern Asia,Asia,North,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1969,7,21,1969,7,21,11,NA,NA,NA,NA,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,north,FALSE,18.181,121.74487
1969-0090-SLV,1969,0090,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Francelia,El Salvador,SLV,Central America,Americas,"Rio Lempa, South West Coast",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1969,9,4,1969,9,4,2,40,4600,NA,4640,NA,NA,1600,14.3486278167258,NA,NA,NA,NA,rio lempa,FALSE,13.25,-88.81667
1969-0090-SLV,1969,0090,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Francelia,El Salvador,SLV,Central America,Americas,"Rio Lempa, South West Coast",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1969,9,4,1969,9,4,2,40,4600,NA,4640,NA,NA,1600,14.3486278167258,NA,NA,NA,NA,south west coast,FALSE,NA,NA
1969-0073-SLV,1969,0073,NA,Natural,Biological,Epidemic,Viral disease,NA,Equine encephalitis,El Salvador,SLV,Central America,Americas,South West to North West,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1969,6,NA,1969,6,NA,12,NA,19,NA,19,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,south west to north west,FALSE,NA,NA
1969-9009-SOM,1969,9009,NA,Natural,Climatological,Drought,Drought,NA,NA,Somalia,SOM,Eastern Africa,Africa,"East Burao, North Mudugh",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1969,9,NA,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,east burao,FALSE,9.52213,45.53363
1969-9009-SOM,1969,9009,NA,Natural,Climatological,Drought,Drought,NA,NA,Somalia,SOM,Eastern Africa,Africa,"East Burao, North Mudugh",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1969,9,NA,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,north mudugh,FALSE,NA,NA
1969-0094-TUN,1969,0094,NA,Natural,Hydrological,Flood,NA,NA,NA,Tunisia,TUN,Northern Africa,Africa,Countrywide,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1969,9,24,1969,10,NA,540,NA,271269,NA,271269,NA,NA,100000,14.3486278167258,NA,NA,NA,NA,countrywide,FALSE,NA,NA
1969-0059-TUR,1969,0059,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"West Alasehir, Sarigol, Kirz",NA,NA,NA,NA,NA,NA,NA,7,Richter,38.515,28.546,04:48,NA,1969,3,28,1969,3,28,53,350,NA,NA,350,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,west alasehir,FALSE,NA,NA
1969-0059-TUR,1969,0059,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"West Alasehir, Sarigol, Kirz",NA,NA,NA,NA,NA,NA,NA,7,Richter,38.515,28.546,04:48,NA,1969,3,28,1969,3,28,53,350,NA,NA,350,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,sarigol,FALSE,38.24859,28.70233
1969-0059-TUR,1969,0059,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"West Alasehir, Sarigol, Kirz",NA,NA,NA,NA,NA,NA,NA,7,Richter,38.515,28.546,04:48,NA,1969,3,28,1969,3,28,53,350,NA,NA,350,NA,NA,NA,14.3486278167258,NA,NA,NA,NA,kirz,FALSE,NA,NA
1969-0095-TWN,1969,0095,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Elsie & Flossie,Taiwan (Province of China),TWN,Eastern Asia,Asia,Countrywide,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1969,9,25,1969,9,25,194,408,40000,NA,40408,NA,NA,88000,14.3486278167258,NA,NA,NA,NA,countrywide,FALSE,NA,NA
1969-0087-USA,1969,0087,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Camille,United States of America (the),USA,Northern America,Americas,"Mississippi, Louisiana, Virginia",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1969,8,17,1969,8,17,323,NA,NA,NA,NA,NA,NA,1420000,14.3486278167258,NA,NA,NA,NA,mississippi,FALSE,32.29876,-90.18481
1969-0087-USA,1969,0087,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Camille,United States of America (the),USA,Northern America,Americas,"Mississippi, Louisiana, Virginia",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1969,8,17,1969,8,17,323,NA,NA,NA,NA,NA,NA,1420000,14.3486278167258,NA,NA,NA,NA,louisiana,FALSE,30.12595,-92.00939
1969-0087-USA,1969,0087,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Camille,United States of America (the),USA,Northern America,Americas,"Mississippi, Louisiana, Virginia",NA,NA,NA,NA,No,No,NA,249,Kph,NA,NA,NA,NA,1969,8,17,1969,8,17,323,NA,NA,NA,NA,NA,NA,1420000,14.3486278167258,NA,NA,NA,NA,virginia,FALSE,38.34982,-81.63262
1970-0032-PER,1970,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Peru,PER,South America,Americas,"Chimbote, Pisco, Chiclayo",NA,"Slide (land, mud, snow, rock)",Flood,Yes,NA,NA,NA,8,Richter,-9.183,-78.737,NA,NA,1970,5,31,1970,5,31,66794,143331,3072909,NA,3216240,NA,NA,530000,15.1863354613098,NA,NA,NA,NA,chimbote,FALSE,-9.08528,-78.57833
1970-0032-PER,1970,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Peru,PER,South America,Americas,"Chimbote, Pisco, Chiclayo",NA,"Slide (land, mud, snow, rock)",Flood,Yes,NA,NA,NA,8,Richter,-9.183,-78.737,NA,NA,1970,5,31,1970,5,31,66794,143331,3072909,NA,3216240,NA,NA,530000,15.1863354613098,NA,NA,NA,NA,pisco,FALSE,-13.71029,-76.20538
1970-0032-PER,1970,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Peru,PER,South America,Americas,"Chimbote, Pisco, Chiclayo",NA,"Slide (land, mud, snow, rock)",Flood,Yes,NA,NA,NA,8,Richter,-9.183,-78.737,NA,NA,1970,5,31,1970,5,31,66794,143331,3072909,NA,3216240,NA,NA,530000,15.1863354613098,NA,NA,NA,NA,chiclayo,FALSE,-6.77137,-79.84088
1970-0060-PNG,1970,0060,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Papua New Guinea,PNG,Melanesia,Oceania,Madang,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,7,Richter,-4.999,145.396,03:53,NA,1970,11,1,1970,11,1,15,20,4000,NA,4020,NA,NA,1750,15.1863354613098,NA,NA,NA,NA,madang,FALSE,-5.22152,145.78695
1970-0034-IND,1970,0034,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"North-East, Western, North",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,7,NA,1970,7,NA,627,1000,10000000,350000,10351000,NA,NA,101200,15.1863354613098,NA,NA,NA,NA,north-east,FALSE,27.08694,93.60987
1970-0034-IND,1970,0034,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"North-East, Western, North",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,7,NA,1970,7,NA,627,1000,10000000,350000,10351000,NA,NA,101200,15.1863354613098,NA,NA,NA,NA,western,FALSE,14,75
1970-0034-IND,1970,0034,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"North-East, Western, North",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,7,NA,1970,7,NA,627,1000,10000000,350000,10351000,NA,NA,101200,15.1863354613098,NA,NA,NA,NA,north,FALSE,15.49574,73.82624
1970-0065-IND,1970,0065,NA,Natural,Meteorological,Storm,NA,NA,NA,India,IND,Southern Asia,Asia,Madras city (Tamil Nadu),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1970,11,19,1970,11,19,NA,NA,NA,2000,2000,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,madras,TRUE,13.08784,80.27847
1970-0065-IND,1970,0065,NA,Natural,Meteorological,Storm,NA,NA,NA,India,IND,Southern Asia,Asia,Madras city (Tamil Nadu),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1970,11,19,1970,11,19,NA,NA,NA,2000,2000,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,tamil nadu,TRUE,13.08784,80.27847
1970-0105-IND,1970,0105,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"Gujarat, Orissa states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,9,2,1970,9,2,400,NA,NA,NA,NA,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,gujarat,FALSE,23.02579,72.58727
1970-0105-IND,1970,0105,NA,Natural,Hydrological,Flood,NA,NA,NA,India,IND,Southern Asia,Asia,"Gujarat, Orissa states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,9,2,1970,9,2,400,NA,NA,NA,NA,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,orissa,FALSE,20.5,84.41667
1970-0038-IRN,1970,0038,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Karnaveh, Marev",NA,NA,NA,NA,NA,NA,NA,7,Richter,37.733,55.885,NA,NA,1970,7,30,1970,7,30,176,NA,10000,NA,10000,NA,NA,8000,15.1863354613098,NA,NA,NA,NA,karnaveh,FALSE,37.23617,59.44612
1970-0038-IRN,1970,0038,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Karnaveh, Marev",NA,NA,NA,NA,NA,NA,NA,7,Richter,37.733,55.885,NA,NA,1970,7,30,1970,7,30,176,NA,10000,NA,10000,NA,NA,8000,15.1863354613098,NA,NA,NA,NA,marev,FALSE,NA,NA
1970-0014-IRN,1970,0014,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,North East of Teheran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,27,1970,1,27,43,NA,100,NA,100,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,north east,FALSE,37.5,57
1970-0014-IRN,1970,0014,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Iran (Islamic Republic of),IRN,Southern Asia,Asia,North East of Teheran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,27,1970,1,27,43,NA,100,NA,100,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,teheran,FALSE,35.69439,51.42151
1970-0071-ISR,1970,0071,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Israel,ISR,Western Asia,Asia,Neot Hakikar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,12,30,1970,12,30,20,NA,13,NA,13,NA,NA,NA,15.1863354613098,NA,NA,NA,NA,neot hakikar,FALSE,30.93405,35.37841
1970-0055-ITA,1970,0055,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Italy,ITA,Southern Europe,Europe,Genoa provinces,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,10,7,1970,10,7,37,NA,1300000,1650,1301650,NA,NA,268300,15.1863354613098,NA,NA,NA,NA,genoa,FALSE,44.40478,8.94439
1970-0047-ITA,1970,0047,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Italy,ITA,Southern Europe,Europe,Venice,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1970,9,11,1970,9,11,35,NA,200,NA,200,NA,NA,3200,15.1863354613098,NA,NA,NA,NA,venice,FALSE,45.43713,12.33265
1970-0036-KOR,1970,0036,NA,Natural,Meteorological,Storm,NA,NA,NA,Korea (the Republic of),KOR,Eastern Asia,Asia,"East, South Esat coast",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1970,7,3,1970,7,3,39,NA,2500,NA,2500,NA,NA,5100,15.1863354613098,NA,NA,NA,NA,east,FALSE,36.63722,127.48972
1970-0036-KOR,1970,0036,NA,Natural,Meteorological,Storm,NA,NA,NA,Korea (the Republic of),KOR,Eastern Asia,Asia,"East, South Esat coast",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1970,7,3,1970,7,3,39,NA,2500,NA,2500,NA,NA,5100,15.1863354613098,NA,NA,NA,NA,south esat coast,FALSE,NA,NA
1970-0001-MAR,1970,0001,NA,Natural,Hydrological,Flood,NA,NA,NA,Morocco,MAR,Northern Africa,Africa,Northern regions,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,1,22,1970,1,22,11,3,266441,NA,266444,NA,NA,30000,15.1863354613098,NA,NA,NA,NA,northern,FALSE,34.01325,-6.83255
