Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1990-0078-CHN,1990,0078,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Yancy,China,CHN,Eastern Asia,Asia,Fujian province,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1990,8,20,1990,8,20,144,NA,NA,NA,NA,NA,NA,157000,51.1067950003987,NA,NA,NA,NA,fujian,FALSE,26.25,118
1990-0390-CHN,1990,0390,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Tasha,China,CHN,Eastern Asia,Asia,"Guangdong, Fujian provinces",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1990,7,31,1990,7,31,108,NA,100800,NA,100800,NA,NA,83000,51.1067950003987,NA,NA,NA,NA,guangdong,FALSE,23.11667,113.25
1990-0390-CHN,1990,0390,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Tasha,China,CHN,Eastern Asia,Asia,"Guangdong, Fujian provinces",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1990,7,31,1990,7,31,108,NA,100800,NA,100800,NA,NA,83000,51.1067950003987,NA,NA,NA,NA,fujian,FALSE,26.25,118
1990-0402-CHN,1990,0402,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Abe,China,CHN,Eastern Asia,Asia,Shangai,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1990,8,30,1990,8,30,115,NA,NA,NA,NA,NA,NA,688000,51.1067950003987,NA,NA,NA,NA,shangai,FALSE,31.22222,121.45806
1990-0592-CHN,1990,0592,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,China,CHN,Eastern Asia,Asia,Zheijian province,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1990,8,31,1990,8,31,68,NA,NA,200000,200000,NA,NA,743000,51.1067950003987,NA,NA,NA,NA,zheijian,FALSE,NA,NA
1990-0349-CHN,1990,0349,NA,Natural,Meteorological,Storm,NA,NA,NA,China,CHN,Eastern Asia,Asia,Tibet region,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1990,4,4,1990,4,4,36,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,tibet,FALSE,31.66667,88
1990-0124-CMR,1990,0124,NA,Natural,Biological,Epidemic,Viral disease,NA,Yellow fever,Cameroon,CMR,Middle Africa,Africa,"Mayo Sava, Mayo Tsanaga departments",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1990,9,25,1990,9,25,118,NA,172,NA,172,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,mayo sava,FALSE,11.10682,14.2056
1990-0124-CMR,1990,0124,NA,Natural,Biological,Epidemic,Viral disease,NA,Yellow fever,Cameroon,CMR,Middle Africa,Africa,"Mayo Sava, Mayo Tsanaga departments",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1990,9,25,1990,9,25,118,NA,172,NA,172,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,mayo tsanaga s,FALSE,NA,NA
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,aitutaki,FALSE,-18.85195,-159.79293
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,atiu,FALSE,-19.99569,-158.10948
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,mangaia,FALSE,-21.92601,-157.91851
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,mauke,FALSE,-20.1361,-157.345
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,rakahanga,FALSE,-10.03174,-161.09098
1990-0013-COK,1990,0013,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Peni,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",NA,NA,NA,NA,NA,NA,NA,185,Kph,NA,NA,NA,NA,1990,2,14,1990,2,14,1,NA,NA,NA,NA,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,rarotonga islands,FALSE,NA,NA
1990-0676-COL,1990,0676,NA,Natural,Hydrological,Flood,NA,NA,NA,Colombia,COL,South America,Americas,Narino,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,4,17,1990,4,17,NA,NA,800,NA,800,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,narino,FALSE,1.5,-78
1990-0678-COL,1990,0678,NA,Natural,Hydrological,Flood,NA,NA,NA,Colombia,COL,South America,Americas,Vichada,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,6,27,1990,6,27,NA,NA,1548,NA,1548,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,vichada,FALSE,5,-69.5
1990-0679-COL,1990,0679,NA,Natural,Hydrological,Flood,NA,NA,NA,Colombia,COL,South America,Americas,Antioquia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,9,21,1990,9,21,10,NA,1098,NA,1098,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,antioquia,FALSE,6.25184,-75.56359
1990-0170-CRI,1990,0170,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Alajuela, Heredia, San Jose provinces",NA,NA,NA,Yes,No,No,NA,6,Richter,9.869 N,84.302 W,NA,NA,1990,12,22,1990,12,22,1,299,NA,14000,14299,NA,NA,19500,51.1067950003987,NA,NA,NA,NA,alajuela,FALSE,10.01625,-84.21163
1990-0170-CRI,1990,0170,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Alajuela, Heredia, San Jose provinces",NA,NA,NA,Yes,No,No,NA,6,Richter,9.869 N,84.302 W,NA,NA,1990,12,22,1990,12,22,1,299,NA,14000,14299,NA,NA,19500,51.1067950003987,NA,NA,NA,NA,heredia,FALSE,9.99299,-84.12934
1990-0170-CRI,1990,0170,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Alajuela, Heredia, San Jose provinces",NA,NA,NA,Yes,No,No,NA,6,Richter,9.869 N,84.302 W,NA,NA,1990,12,22,1990,12,22,1,299,NA,14000,14299,NA,NA,19500,51.1067950003987,NA,NA,NA,NA,san jose,FALSE,9.93333,-84.08333
1990-0191-CRI,1990,0191,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Puntarenas, San Jose areas",NA,NA,NA,NA,No,No,NA,7,Richter,9.919 N,84.808 W,NA,NA,1990,3,25,1990,3,25,NA,10,300,NA,310,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,puntarenas,FALSE,9.97625,-84.83836
1990-0191-CRI,1990,0191,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Puntarenas, San Jose areas",NA,NA,NA,NA,No,No,NA,7,Richter,9.919 N,84.808 W,NA,NA,1990,3,25,1990,3,25,NA,10,300,NA,310,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,san jose areas,FALSE,NA,NA
1990-0612-CUB,1990,0612,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Cuba,CUB,Caribbean,Americas,Central Cuba,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,5,28,1990,5,28,NA,NA,NA,6000,6000,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,central cuba,FALSE,22.11762,-79.61601
1990-0640-CUB,1990,0640,NA,Natural,Hydrological,Flood,NA,NA,NA,Cuba,CUB,Caribbean,Americas,East of Cuba,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,10,26,1990,10,26,4,NA,5000,NA,5000,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,east,FALSE,20.38333,-76.61667
1990-0640-CUB,1990,0640,NA,Natural,Hydrological,Flood,NA,NA,NA,Cuba,CUB,Caribbean,Americas,East of Cuba,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1990,10,26,1990,10,26,4,NA,5000,NA,5000,NA,NA,NA,51.1067950003987,NA,NA,NA,NA,cuba,FALSE,22,-79.5
1991-0296-AUT,1991,0296,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Austria,AUT,Western Europe,Europe,"Salzburg, Linz, Krems",Heavy rain,Rain,"Slide (land, mud, snow, rock)",NA,No,Yes,NA,NA,Km2,NA,NA,NA,Danube,1991,8,2,1991,8,6,5,NA,NA,NA,NA,NA,NA,82000,53.2711566167213,NA,NA,NA,NA,salzburg,FALSE,47.79941,13.04399
1991-0296-AUT,1991,0296,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Austria,AUT,Western Europe,Europe,"Salzburg, Linz, Krems",Heavy rain,Rain,"Slide (land, mud, snow, rock)",NA,No,Yes,NA,NA,Km2,NA,NA,NA,Danube,1991,8,2,1991,8,6,5,NA,NA,NA,NA,NA,NA,82000,53.2711566167213,NA,NA,NA,NA,linz,FALSE,48.30639,14.28611
1991-0296-AUT,1991,0296,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Austria,AUT,Western Europe,Europe,"Salzburg, Linz, Krems",Heavy rain,Rain,"Slide (land, mud, snow, rock)",NA,No,Yes,NA,NA,Km2,NA,NA,NA,Danube,1991,8,2,1991,8,6,5,NA,NA,NA,NA,NA,NA,82000,53.2711566167213,NA,NA,NA,NA,krems,FALSE,47.84346,14.21346
1991-0498-AFG,1991,0498,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Afghanistan,AFG,Southern Asia,Asia,Keshim (Badakhshan province),NA,"Slide (land, mud, snow, rock)",NA,NA,No,No,NA,5,Richter,37.457 N,68.273 E,NA,NA,1991,4,18,1991,4,18,24,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,keshim,TRUE,NA,NA
1991-0498-AFG,1991,0498,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Afghanistan,AFG,Southern Asia,Asia,Keshim (Badakhshan province),NA,"Slide (land, mud, snow, rock)",NA,NA,No,No,NA,5,Richter,37.457 N,68.273 E,NA,NA,1991,4,18,1991,4,18,24,NA,NA,NA,NA,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,badakhshan,TRUE,36.75,72
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,anhui,FALSE,31.91667,117.16667
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,jiangsu,FALSE,32.06167,118.77778
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,henan,FALSE,34,113.66667
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,guizhou,FALSE,27,107
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,sichuan,FALSE,30.66667,104.06667
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,hunan,FALSE,27.66667,111.75
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,hubei,FALSE,30.58333,114.26667
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,gansu,FALSE,37.75,102.75
1991-0123-CHN,1991,0123,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,China,CHN,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",NA,Yes,Yes,No,NA,NA,Km2,NA,NA,NA,Huailhe and Yangtze,1991,6,1,1991,7,19,1729,32227,206000000,4200000,210232227,NA,NA,7500000,53.2711566167213,NA,NA,NA,NA,guangxi,FALSE,24,109
1991-0209-CRI,1991,0209,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Costa Rica,CRI,Central America,Americas,"Limon province, Atlantic zone",Heavy rain,"Slide (land, mud, snow, rock)",NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,8,13,1991,8,22,1,21,165000,20000,185021,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,limon,FALSE,9.99074,-83.03596
1991-0209-CRI,1991,0209,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Costa Rica,CRI,Central America,Americas,"Limon province, Atlantic zone",Heavy rain,"Slide (land, mud, snow, rock)",NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1991,8,13,1991,8,22,1,21,165000,20000,185021,NA,NA,NA,53.2711566167213,NA,NA,NA,NA,atlantic zone,FALSE,NA,NA
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,bribri,TRUE,9.62269,-82.83155
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,matina,TRUE,10.01351,-83.26431
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,bataan,TRUE,10.08354,-83.33413
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,sixaola,TRUE,9.52766,-82.62185
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,28 millas,TRUE,NA,NA
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,estrella valley,TRUE,NA,NA
1991-0114-CRI,1991,0114,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"Bribri, Matina, Bataan, Sixaola, 28 Millas, Estrella Valley (Limon province)",NA,Tsunami/Tidal wave,NA,Yes,No,No,NA,6,Richter,9.685 N,83.073 W,NA,NA,1991,4,22,1991,4,22,47,199,6320,3900,10419,NA,NA,100000,53.2711566167213,NA,NA,NA,NA,limon,TRUE,9.99074,-83.03596
1991-0535-CAN,1991,0535,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Canada,CAN,Northern America,Americas,Calgary (Alberta),NA,Hail,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,9,7,1991,9,7,NA,NA,NA,NA,NA,NA,347000,500000,53.2711566167213,NA,NA,NA,NA,calgary,TRUE,51.05011,-114.08529
1991-0535-CAN,1991,0535,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,Canada,CAN,Northern America,Americas,Calgary (Alberta),NA,Hail,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,9,7,1991,9,7,NA,NA,NA,NA,NA,NA,347000,500000,53.2711566167213,NA,NA,NA,NA,alberta,TRUE,51.05011,-114.08529
1991-0049-CHN,1991,0049,NA,Natural,Meteorological,Storm,Convective storm,Hail,NA,China,CHN,Eastern Asia,Asia,"Zhuzhou, Dayong, Lingling, Shnoyang, Yiyang, Iluaihua (Hunan province)",NA,Hail,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1991,3,17,1991,3,17,69,1902,2290000,NA,2291902,NA,NA,28000,53.2711566167213,NA,NA,NA,NA,zhuzhou,TRUE,27.83333,113.15
